customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,Contract,PaperlessBilling,PaymentMethod,Age,Income,Purchases,MonthlyCharges,TotalCharges,Churn,Notes
CUST-1681,Male,0,No,No,15,Yes,No,Month-to-month,No,Credit card,27.0,69879.65,11.0,88.97,1340.65,No,
CUST-1470,Male,0,No,Yes,30,Yes,Fiber optic,One year,Yes,Bank transfer,22.0,36744.87,21.0,55.16,1559.97,No,
CUST-1557,Female,0,Yes,Yes,2,Yes,DSL,Month-to-month,No,Credit card,24.0,41082.29,17.0,25.45,24.06,Yes,
CUST-1293,Female,0,Yes,No,63,No,Fiber optic,Month-to-month,Yes,Mailed check,24.0,62523.72,27.0,96.09,6168.49,No,
CUST-1822,Female,1,No,No,57,Yes,No,Month-to-month,No,Credit card,61.0,30451.75,25.0,90.98,5169.1,No,
CUST-1745,Female,0,Yes,No,38,Yes,Fiber optic,One year,Yes,Credit card,64.0,59857.3,14.0,68.66,2534.54,No,
CUST-1164,Female,0,Yes,No,45,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,45.0,64394.99,20.0,100.85,4565.21,Yes,
CUST-1746,Male,0,No,No,27,Yes,Fiber optic,Month-to-month,Yes,Mailed check,22.0,29747.68,16.0,59.55,1610.41,No,
CUST-1282,Female,0,Yes,No,39,Yes,,Month-to-month,No,Credit card,37.0,73560.88,20.0,82.93,3252.32,No,
CUST-1364,Male,0,No,No,3,No,No,Month-to-month,Yes,Electronic check,28.0,87481.81,14.0,91.89,251.65,Yes,
CUST-1310,Female,1,Yes,No,61,Yes,DSL,Month-to-month,No,Mailed check,27.0,55934.74,24.0,49.27,3097.14,No,
CUST-1510,Male,0,No,Yes,68,Yes,DSL,One year,No,Electronic check,,49780.12,25.0,116.44,7882.31,No,
CUST-1179,Male,1,Yes,No,1,Yes,No,Month-to-month,Yes,Mailed check,46.0,,16.0,53.7,5.47,Yes,
CUST-1069,Female,0,No,No,19,Yes,Fiber optic,Month-to-month,Yes,Credit card,72.0,39903.94,8.0,78.74,1468.72,Yes,
CUST-1934,Female,0,Yes,No,61,Yes,DSL,Two year,Yes,Mailed check,35.0,76407.28,39.0,92.91,5694.59,No,
CUST-1895,Female,0,No,No,52,Yes,Fiber optic,Month-to-month,No,Bank transfer,39.0,,34.0,89.4,4598.27,No,
CUST-1687,Male,0,No,No,12,Yes,No,Month-to-month,No,Electronic check,58.0,29818.45,8.0,119.21,1456.89,No,
CUST-1960,Male,0,Yes,Yes,25,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,23.0,55761.62,13.0,35.69,928.29,No,
CUST-1058,Male,0,Yes,No,9,Yes,Fiber optic,Month-to-month,Yes,Electronic check,36.0,54439.18,21.0,114.13,1068.54,No,
CUST-1884,Female,0,No,Yes,20,Yes,Fiber optic,Month-to-month,No,Electronic check,35.0,43094.3,20.0,91.07,1708.01,No,
CUST-1999,Male,1,No,No,67,Yes,Fiber optic,Month-to-month,No,Bank transfer,25.0,45911.53,19.0,61.77,4113.58,No,
CUST-1956,Female,0,Yes,No,57,Yes,DSL,Month-to-month,Yes,Electronic check,31.0,74429.43,26.0,37.16,2039.22,No,
CUST-1265,Female,0,No,No,33,Yes,Fiber optic,One year,Yes,Mailed check,52.0,58031.37,13.0,117.04,3933.75,No,
CUST-1768,Female,0,Yes,No,53,Yes,DSL,One year,Yes,Mailed check,42.0,,15.0,77.48,4127.1,No,
CUST-1800,Male,0,No,No,20,Yes,DSL,Two year ,No,Mailed check,25.0,69286.88,19.0,92.67,1839.54,No,
CUST-1380,Female,0,Yes,No,61,Yes,Fiber optic,Month-to-month,Yes,Electronic check,34.0,65317.57,23.0,26.92,1688.14,No,
CUST-1604,Male,1,No,Yes,49,Yes,DSL,One year,No,Mailed check,37.0,64638.08,18.0,71.89,3581.2,No,
CUST-1684,Male,0,No,No,67,Yes,Fiber optic,Month-to-month,No,Mailed check,37.0,52262.86,22.0,20.91,1338.28,No,
CUST-1794,Male,0,Yes,No,63,No,DSL,Month-to-month,No,Electronic check,31.0,19321.9,10.0,40.37,2513.16,No,
CUST-1729,Female,0,Yes,No,19,No,DSL,One year,Yes,Electronic check,45.0,29989.84,11.0,45.41,931.01,No,
CUST-1147,Male,0,Yes,No,47,Yes,Fiber optic,Two year,Yes,Bank transfer,72.0,,15.0,114.8,5383.3,No,
CUST-1251,Male,1,Yes,No,45,No,DSL,Month-to-month,Yes,Electronic check,65.0,49290.22,30.0,65.2,2965.43,No,
CUST-1646,Male,0,No,No,39,Yes,Fiber optic,Month-to-month,Yes,Electronic check,19.0,53325.51,22.0,25.91,,No,
CUST-1902,Female,0,No,Yes,58,Yes,Fiber optic,One year,No,Bank transfer,63.0,43071.83,16.0,63.08,3676.85,No,
CUST-1212,Male,0,No,Yes,0,Yes,DSL,Month-to-month,No,Electronic check,30.0,34421.17,11.0,97.93,68.18,Yes,
CUST-1440,Male,0,Yes,No,27,Yes,No,Month-to-month,No,Electronic check,19.0,26326.99,19.0,78.64,2108.57,No,
CUST-1878,Male,0,No,No,20,Yes,DSL,One year,No,Bank transfer,44.0,47603.53,3.0,77.63,1485.27,No,
CUST-1330,Male,0,Yes,Yes,65,Yes,No,Two year,No,Credit card,36.0,79843.56,22.0,92.58,5964.29,No,
CUST-1781,Male,0,Yes,No,64,Yes,Fiber optic,Month-to-month,No,Bank transfer,70.0,58169.89,21.0,90.08,5729.15,Yes,
CUST-1276,Male,0,Yes,No,8,Yes,Fiber optic,Month-to-month,Yes,Credit card,38.0,83667.1,7.0,73.68,637.26,Yes,
CUST-1801,Female,1,No,No,65,Yes,DSL,Month-to-month,No,Electronic check,41.0,45728.28,19.0,93.41,6128.02,No,
CUST-1787,Female,0,Yes,Yes,31,Yes,DSL,One year,No,Electronic check,38.0,24128.2,19.0,33.43,1111.17,No,
CUST-1667,Female,0,No,No,38,Yes,,One year,No,Credit card,57.0,55334.37,14.0,115.02,4293.11,No,
CUST-1693,Female,0,No,No,38,Yes,Fiber optic,Month-to-month,No,Electronic check,24.0,27803.3,17.0,55.16,2001.38,No,
CUST-1448,MALE,1,No,Yes,34,Yes,DSL,One year,Yes,Mailed check,35.0,,17.0,116.22,3912.34,No,
CUST-1607,Female,0,No,Yes,33,Yes,Fiber optic,One year,No,Mailed check,36.0,40660.82,12.0,66.91,2180.16,No,
CUST-1821,Female,0,No,Yes,59,Yes,Fiber optic,Month-to-month,Yes,Electronic check,23.0,76877.79,20.0,34.36,2093.2,No,
CUST-1524,Female,1,Yes,No,10,Yes,,One year,Yes,Electronic check,52.0,72905.6,14.0,81.36,710.34,No,
CUST-1303,Female,0,Yes,Yes,48,Yes,Fiber optic,Two year,Yes,Credit card,38.0,36552.91,10.0,80.5,3813.08,No,
CUST-1487,Female,0,Yes,No,48,Yes,,Month-to-month,No,Credit card,22.0,63409.68,23.0,101.92, 4916.71 ,No,
CUST-1737,MALE,0,Yes,No,71,Yes,No,One year,No,Credit card,19.0,57299.22,19.0,24.11,1672.34,No,
CUST-1832,Male,0,No,Yes,37,Yes,Fiber optic,Month-to-month,Yes,Electronic check,26.0,47220.66,17.0,96.88,3490.79,No,
CUST-1019,Male,0,Yes,,58,Yes,No,One year,Yes,Credit card,28.0,56813.64,27.0,73.57,4225.64,No,
CUST-1324,Female,0,Yes,No,64,Yes,DSL,Month-to-month,Yes,Electronic check,52.0,64987.01,21.0,99.85,6321.33,Yes,
CUST-1260,Male,0,No,No,29,No,Fiber optic,Two year,Yes,Electronic check,31.0,53514.36,11.0,50.37,,No,
CUST-1847,FEMALE,0,No,Yes,9,Yes,DSL,Month-to-month,No,Bank transfer,33.0,35861.01,14.0,119.91,959.43,No,
CUST-1409,Female,0,Yes,No,39,Yes,Fiber optic,Two year,No,Bank transfer,27.0,79510.73,21.0,82.68,3218.45,No,
CUST-1400,Female,0,No,No,41,Yes,Fiber optic,One year,Yes,Credit card,69.0,49477.28,11.0,49.96,2032.83,No,
CUST-1757,Male,0,No,No,39,Yes,Fiber optic,One year,Yes,Electronic check,20.0,44332.41,16.0,49.67,1952.84,No,
CUST-1054,Male,1,Yes,No,48,No,Fiber optic,Month-to-month,No,Bank transfer,52.0,,20.0,116.78,5705.49,No,
CUST-1888,Female,1,Yes,No,39,Yes,Fiber optic,Month-to-month,No,Bank transfer,68.0,50333.97,18.0,21.39,869.56,Yes,
CUST-1150,Male,0,Yes,No,60,Yes,DSL,Month-to-month,No,Electronic check,19.0,51386.67,26.0,63.59,3855.79,Yes,
CUST-1696,Male,1,No,No,31,No,DSL,One year,Yes,Bank transfer,46.0,,19.0,38.23,1167.21,No,
CUST-1877,Female,0,Yes,Yes,24,Yes,DSL,Two year,No,Electronic check,28.0,48056.37,20.0,66.91,1597.88,No,
CUST-1717,Female,0,No,No,30,No,No,Month-to-month,No,Credit card,67.0,36241.33,21.0,74.81,2287.34,No,
CUST-1704,Male,0,Yes,No,21,Yes,Fiber optic,Two year,No,Credit card,34.0,53669.26,8.0,92.87,1814.94,No,
CUST-1106,Female,0,No,No,67,Yes,Fiber optic,Month-to-month,Yes,Electronic check,18.0,40246.05,16.0,92.92,6252.47,No,
CUST-1724,Male,0,Yes,No,3,Yes,Fiber optic,Two year,Yes,Mailed check,38.0,87329.23,19.0,38.07,94.57,No,
CUST-1024,Female,0,Yes,No,68,Yes,Fiber optic,Month-to-month,No,Mailed check,52.0,45496.63,25.0,27.39, 1867.23 ,No,
CUST-1915,Female,1,No,No,72,No,DSL,Two year,No,Electronic check,57.0,44704.94,28.0,85.63,6099.37,No,
CUST-1533,Male,0,No,Yes,40,Yes,Fiber optic,One year,Yes,Bank transfer,72.0,76097.55,29.0,113.45,4530.51,No,
CUST-1817,Male,0,No,Yes,12,Yes,Fiber optic,Month-to-month,No,Mailed check,50.0,71960.58,12.0,86.06,1021.22,No,
CUST-1082,Male,0,No,No,9,Yes,Fiber optic,Month-to-month,No,Electronic check,18.0,39085.46,12.0,48.68,528.16,No,
CUST-1842,Male,1,Yes,No,23,No,DSL,Month-to-month,Yes,Mailed check,23.0,39179.67,4.0,42.82,1008.68,Yes,
CUST-1861,Male,0,No,Yes,49,Yes,Fiber optic,Month-to-month,No,Electronic check,24.0,44663.73,24.0,21.12,1107.2,No,
CUST-1613,Female,0,Yes,No,14,Yes,No,Month-to-month,No,Electronic check,51.0,48780.62,10.0,44.28,609.37,No,
CUST-1379,Male,0,No,No,44,Yes,Fiber optic,Two year,No,Bank transfer,40.0,,27.0,113.58,,No,
CUST-1076,Female,0,No,Yes,52,Yes,Fiber optic,Two year,No,Bank transfer,55.0,44731.47,11.0,45.74,2409.6,No,
CUST-1388,Male,0,Yes,No,8,Yes,No,Two year,Yes,Bank transfer,68.0,62926.27,15.0,31.79,271.21,No,
CUST-1406,Female,0,No,No,7,Yes,Fiber optic,One year,Yes,Credit card,46.0,41618.4,9.0,49.79,292.39,No,
CUST-1291,Male,0,No,Yes,47,Yes,Fiber optic,One year,No,Credit card,37.0,31260.58,13.0,22.51,1086.04,No,
CUST-1110,Female,0,Yes,Yes,35,Yes,DSL,Two year,No,Credit card,64.0,32638.41,18.0,115.71,4073.07,No,
CUST-1624,Male,0,No,No,55,Yes,Fiber optic,Two year,No,Bank transfer,39.0,47868.2,21.0,103.52,5651.47,No,
CUST-1793,Female,0,Yes,Yes,36,No,Fiber optic,Month-to-month,No,Electronic check,22.0,44545.6,16.0,57.18,2085.76,No,
CUST-1772,Male,0,No,No,31,No,DSL,Month-to-month,No,Mailed check,69.0,79382.82,17.0,26.63,,No,
CUST-1246,Male,0,No,Yes,72,Yes,DSL,Month-to-month,No,Credit card,73.0,45026.78,26.0,85.07,6152.41,No,
CUST-1145,Male,1,No,No,68,Yes,Fiber optic,Month-to-month,No,Mailed check,63.0,55229.28,24.0,106.35,7253.74,No,
CUST-1128,Female,0,Yes,No,14,Yes,DSL,Two year,Yes,Bank transfer,32 yrs,94984.4,14.0,61.19,768.34,No,
CUST-1851,Female,0,Yes,Yes,66,Yes,DSL,One year,No,Bank transfer,54.0,72946.35,21.0,82.67,5431.15,No,
CUST-1622,Male,1,No,No,63,Yes,DSL,Month-to-month,Yes,Bank transfer,59.0,55879.72,24.0,31.11,1889.81,Yes,
CUST-1975,FEMALE,0,Yes,Yes,14,Yes,DSL,Month-to-month,No,Bank transfer,57.0,71892.59,11.0,34.1,531.23,No,
CUST-1945,Male,0,No,Yes,71,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,44.0,27526.19,17.0,93.82,6659.82,No,
CUST-1486,Male,0,No,No,23,Yes,DSL,Two year,Yes,Credit card,66.0,72651.39,15.0,33.75,860.3,No,
CUST-1908,Male,0,Yes,No,10,Yes,No,Month-to-month,No,Credit card,36.0,53148.26,9.0,99.16,1065.47,No,
CUST-1090,Female,0,No,No,67,Yes,Fiber optic,Month-to-month,No,Bank transfer,60.0,53659.69,20.0,19.35,1283.98,Yes,
CUST-1205,Male,1,No,No,20,Yes,DSL,Two year,No,Mailed check,52.0,72072.4,9.0,103.11,2067.59,No,
CUST-1979,Female,0,No,No,34,Yes,No,Month-to-month,Yes,Credit card,31.0,44479.27,15.0,98.89,3292.62,No,
CUST-1170,Female,0,Yes,No,5,No,DSL,Month-to-month,Yes,Bank transfer,46.0,108295.65,12.0,36.21, 124.81 ,No,
CUST-1918,Female,0,No,,33,Yes,DSL,Month-to-month,No,Credit card,65.0,75316.72,21.0,59.0,1909.87,No,
CUST-1056,Female,0,Yes,No,70,Yes,No,Month-to-month,Yes,Electronic check,50.0,65956.33,23.0,44.44,3035.44,No,
CUST-1404,Female,0,Yes,No,53,Yes,DSL,One year,Yes,Credit card,28.0,27376.65,21.0,54.34,2900.42,No,
CUST-1241,Male,0,No,Yes,4,Yes,DSL,Month-to-month,No,Electronic check,59.0,68741.66,4.0,103.88,425.15,No,
CUST-1599,Female,0,Yes,Yes,63,Yes,DSL,Month-to-month,No,Electronic check,54.0,85713.95,32.0,70.03,4386.92,No,
CUST-1346,Male,0,No,No,5,Yes,DSL,One year,Yes,Electronic check,56.0,69134.16,18.0,88.26,469.28,No,
CUST-1097,Female,0,Yes,No,50,Yes,Fiber optic,Month-to-month,No,Credit card,48.0,72784.52,23.0,69.65,3517.48,No,
CUST-1116,Male,0,Yes,No,31,Yes,Fiber optic,Month-to-month,No,Bank transfer,22.0,54388.66,20.0,22.7,692.14,No,
CUST-1201,Female,0,Yes,Yes,0,No,DSL,Month-to-month,No,Credit card,,63439.22,21.0,72.62,58.09,Yes,
CUST-1887,Female,0,Yes,No,66,Yes,DSL,Month-to-month,Yes,Electronic check,41.0,,22.0,65.72,4329.52,Yes,
CUST-1479,Female,0,No,No,20,Yes,DSL,Month-to-month,Yes,Bank transfer,27.0,69436.6,10.0,113.0,2236.9,No,
CUST-1323,Female,0,No,No,55,Yes,DSL,One year,Yes,Bank transfer,48.0,64864.38,17.0,66.29,3611.82,No,
CUST-1193,Male,0,Yes,No,6,Yes,No,Two year,No,Mailed check,24.0,68658.21,15.0,35.82,124.01,No,
CUST-1443,Female,0,No,No,36,Yes,DSL,Month-to-month,Yes,Mailed check,36.0,66495.16,17.0,55.73,2106.76,No,
CUST-1815,Male,0,No,No,35,No,DSL,Month-to-month,Yes,Electronic check,43.0,15000.0,6.0,47.64,1710.33,No,
CUST-1454,Male,0,Yes,No,5,Yes,Fiber optic,One year,Yes,Mailed check,58.0,79048.48,15.0,28.09,,No,
CUST-1528,Female,0,No,Yes,54,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,45.0,61986.76,31.0,58.49,3121.63,No,
CUST-1805,Female,1,No,No,5,Yes,DSL,Month-to-month,No,Mailed check,38.0,24857.63,9.0,104.32,480.21,Yes,
CUST-1550,Male,1,Yes,No,32,No,Fiber optic,Month-to-month,No,Mailed check,46.0,75164.73,25.0,53.99,1701.41,No,
CUST-1818,Female,0,Yes,Yes,51,Yes,DSL,One year,Yes,Mailed check,48.0,40013.12,20.0,109.38,5520.44,No,
CUST-1626,Male,0,No,Yes,9,Yes,DSL,Month-to-month,Yes,Mailed check,69.0,30902.07,9.0,102.77,849.9,No,
CUST-1993,Female,0,Yes,No,35,Yes,DSL,Month-to-month,Yes,Bank transfer,59.0,43299.03,11.0,100.37,3517.09,No,
CUST-1296,Female,1,No,Yes,38,Yes,No,One year,Yes,Credit card,61.0,76935.93,20.0,88.81,3306.88,No,
CUST-1893,Male,0,Yes,No,63,Yes,DSL,Month-to-month,Yes,Electronic check,48.0,50321.0,19.0,32.12,2026.79,No,
CUST-1601,Female,1,No,Yes,28,Yes,Fiber optic,One year,Yes,Mailed check,29.0,20622.31,13.0,52.18,1436.37,No,
CUST-1824,Female,1,Yes,No,27,Yes,No,One year,Yes,Bank transfer,24.0,53822.54,21.0,116.63,3245.84,No,
CUST-1395,Female,0,Yes,No,20,Yes,Fiber optic,Two year,Yes,Mailed check,21.0,65238.67,20.0,49.97,934.14,No,
CUST-1426,Male,0,No,Yes,60,Yes,No,One year,Yes,Credit card,19.0,40869.2,16.0,28.15, 1661.14 ,No,
CUST-1820,Male,0,Yes,No,31,Yes,Fiber optic,Month-to-month,Yes,Credit card,64.0,59734.73,22.0,71.8,2190.76,No,
CUST-1559,Female,0,No,No,55,Yes,Fiber optic,One year,Yes,Electronic check,27.0,57501.25,21.0,48.76,2639.1,No,
CUST-1525,Male,0,Yes,Yes,60,Yes,DSL,Two year,No,Mailed check,46.0,51614.92,29.0,18.36,1152.01,No,
CUST-1969,Male,0,No,No,3,Yes,DSL,One year,No,Credit card,30.0,49217.25,16.0,104.18,351.75,No,
CUST-1014,Female,0,No,,5,Yes,Fiber optic,Month-to-month,No,Bank transfer,74.0,62943.66,10.0,77.99,363.33,Yes,
CUST-1252,Female,0,Yes,No,22,Yes,DSL,Two year,No,Electronic check,37.0,71635.54,15.0,73.47,1613.8,No,
CUST-1238,Male,0,No,Yes,38,Yes,No,One year,Yes,Bank transfer,42.0,45369.34,10.0,89.05,3428.54,No,
CUST-1120,Female,0,No,No,37,Yes,,Two year,Yes,Credit card,32.0,33117.27,18.0,59.81,2177.68,No,
CUST-1285,MALE,1,No,Yes,28,Yes,DSL,One year,Yes,Bank transfer,58.0,70644.11,23.0,95.43,2674.52,No,
CUST-1554,Male,1,No,Yes,39,Yes,Fiber optic,One year,Yes,Credit card,29.0,34495.3,19.0,52.59,2042.79,No,
CUST-1196,Female,0,No,No,67,Yes,No,One year,Yes,Electronic check,26.0,56803.47,32.0,82.65,5518.61,No,
CUST-1345,Male,0,No,No,21,Yes,DSL,Month-to-month,No,Mailed check,45.0,49668.61,23.0,44.72,958.51,Yes,
CUST-1545,Female,0,Yes,No,45,Yes,Fiber optic,One year,No,Electronic check,64.0,35501.79,19.0,27.72,1265.28,No,
CUST-1250,Female,0,Yes,Yes,31,Yes,Fiber optic,Month-to-month,No,Electronic check,69.0,,12.0,65.06,1967.95,Yes,
CUST-1933,Male,0,No,No,7,Yes,DSL,One year,Yes,Electronic check,70.0,55523.7,14.0,42.77,230.36,No,
CUST-1645,Male,1,No,No,9,Yes,No,One year,Yes,Bank transfer,41.0,80555.87,15.0,46.72,395.35,Yes,
CUST-1829,Female,0,No,Yes,62,Yes,No,Month-to-month,Yes,Bank transfer,33.0,56144.73,19.0,101.28,6260.99,No,
CUST-1412,Female,0,No,No,9,Yes,,Month-to-month,Yes,Bank transfer,60.0,70736.26,3.0,45.46,326.81,Yes,
CUST-1485,Female,0,Yes,No,30,Yes,DSL,Two year,No,Bank transfer,23.0,55651.04,19.0,102.66,3147.08,No,
CUST-1430,MALE,0,Yes,No,20,Yes,DSL,Month-to-month,Yes,Credit card,31.0,69913.99,15.0,87.67,1808.81,No,
CUST-1792,Male,0,Yes,No,49,No,DSL,One year,No,Bank transfer,23.0,58987.81,23.0,34.33,1711.56,No,
CUST-1766,Male,0,No,No,51,Yes,DSL,Month-to-month,Yes,Mailed check,20.0,27657.82,17.0,61.79,3210.78,No,
CUST-1290,Male,0,Yes,No,47,Yes,,Month-to-month,Yes,Mailed check,54.0,66483.98,16.0,62.5,3015.36,No,
CUST-1016,Female,0,Yes,No,56,Yes,Fiber optic,Two year,Yes,Bank transfer,23.0,49554.74,27.0,73.75,4111.35,No,
CUST-1158,Male,0,No,No,9,Yes,Fiber optic,One year,Yes,Mailed check,55.0,54989.92,22.0,26.6,190.58,No,
CUST-1243,Male,0,No,No,66,Yes,No,Two year,No,Mailed check,46.0,28158.67,22.0,82.92,5391.83,No,
CUST-1066,Female,0,Yes,Yes,54,Yes,DSL,Two year,No,Bank transfer,41.0,34534.37,16.0,73.01,3842.5,No,
CUST-1924,Male,1,No,No,39,Yes,Fiber optic,Month-to-month,Yes,Electronic check,62.0,50757.57,20.0,60.31,2358.44,No,
CUST-1359,Male,0,Yes,Yes,63,Yes,Fiber optic,Month-to-month,Yes,Mailed check,,49329.59,16.0,68.34,4402.31,No,
CUST-1952,Male,1,No,No,34,Yes,No,One year,Yes,Mailed check,20.0,21645.27,10.0,89.85,3106.97,No,
CUST-1631,Female,0,Yes,No,12,Yes,Fiber optic,Two year,Yes,Electronic check,,,12.0,49.31,582.57,No,
CUST-1504,Male,0,Yes,Yes,19,Yes,Fiber optic,One year,Yes,Electronic check,53.0,56528.72,4.0,91.74,1706.03,Yes,
CUST-1472,Male,0,No,No,66,Yes,Fiber optic,Two year,No,Bank transfer,39.0,66304.95,22.0,65.92,4336.17,No,
CUST-1963,Male,0,Yes,No,19,Yes,Fiber optic,Month-to-month,No,Credit card,68.0,100472.76,10.0,31.89,657.47,No,
CUST-1577,Female,0,Yes,No,54,Yes,No,Month-to-month,No,Bank transfer,28.0,90741.48,26.0,26.63,1462.29,No,
CUST-1981,Female,0,Yes,Yes,19,Yes,Fiber optic,One year,No,Electronic check,20.0,56377.09,23.0,61.06,1202.44,Yes,
CUST-1521,Male,0,Yes,Yes,24,Yes,Fiber optic,One year,No,Mailed check,72.0,92002.98,10.0,114.79,,No,
CUST-1874,Female,0,No,No,14,Yes,DSL,Two year,Yes,Bank transfer,47.0,54331.01,9.0,81.9,1113.32,No,
CUST-1530,Male,0,No,No,20,Yes,Fiber optic,One year,Yes,Mailed check,43.0,59140.05,7.0,56.57,1109.45,No,
CUST-1408,Female,0,No,No,56,Yes,DSL,Month-to-month,No,Credit card,69.0,73384.9,22.0,63.4, 3566.71 ,No,
CUST-1665,Male,0,No,Yes,14,Yes,Fiber optic,Month-to-month,Yes,Credit card,43 yrs,43588.72,11.0,56.89,,No,
CUST-1872,Female,1,Yes,No,61,Yes,DSL,Two year,No,Mailed check,52.0,54475.64,18.0,98.88,6083.91,No,
CUST-1432,Male,1,Yes,No,26,Yes,Fiber optic,Month-to-month,No,Electronic check,71.0,58461.96,18.0,78.64,2009.9,No,
CUST-1431,Female,0,No,No,12,Yes,Fiber optic,One year,Yes,Mailed check,33.0,35408.22,8.0,77.21,1018.6,No,
CUST-1484,Male,0,No,No,37,Yes,DSL,Month-to-month,Yes,Mailed check,27.0,37382.15,16.0,58.97, 2225.38 ,No,
CUST-1151,Male,0,No,Yes,49,Yes,DSL,Two year,Yes,Bank transfer,53.0,,24.0,44.11,2159.44,No,
CUST-1327,Male,0,Yes,Yes,70,Yes,DSL,Two year,No,Credit card,29.0,63923.06,26.0,23.97,1658.55,No,
CUST-1256,Male,0,No,No,5,Yes,DSL,Month-to-month,Yes,Bank transfer,48.0,38524.26,8.0,78.01,403.0,Yes,
CUST-1311,Male,0,Yes,No,16,Yes,No,Month-to-month,No,Credit card,44.0,30532.17,10.0,103.1,1670.81,No,
CUST-1804,Female,0,No,No,16,Yes,No,One year,No,Electronic check,67.0,,13.0,61.15,931.53,No,
CUST-1304,Female,0,No,No,66,Yes,DSL,Month-to-month,Yes,Mailed check,63.0,65950.18,18.0,41.01,2671.76,No,
CUST-1784,Female,0,No,No,10,Yes,DSL,Month-to-month,No,Electronic check,33.0,59900.81,11.0,70.46,686.85,No,
CUST-1413,Male,0,No,Yes,43,Yes,DSL,Month-to-month,Yes,Credit card,43.0,40604.52,18.0,63.76,2665.27,No,
CUST-1133,Male,0,Yes,No,18,Yes,No,Month-to-month,No,Electronic check,27.0,62770.66,17.0,114.89,2047.5,No,
CUST-1031,Male,1,No,No,53,Yes,No,Month-to-month,Yes,Credit card,60.0,54524.75,20.0,37.73,2033.12,No,
CUST-1765,Male,0,Yes,No,56,Yes,Fiber optic,One year,No,Electronic check,40.0,51261.81,22.0,21.74,1187.29,No,
CUST-1782,Female,0,No,No,41,Yes,DSL,Month-to-month,No,Bank transfer,36.0,77672.46,18.0,109.09,4510.58,No,
CUST-1458,Male,0,Yes,No,70,Yes,DSL,Month-to-month,No,Bank transfer,47.0,21932.4,25.0,82.57,5776.82,No,
CUST-1161,Male,1,Yes,No,35,Yes,DSL,One year,No,Bank transfer,33.0,37481.3,19.0,34.32,,No,
CUST-1339,Female,0,Yes,No,56,No,Fiber optic,Two year,Yes,Mailed check,23.0,67099.13,22.0,90.1,4986.45,No,
CUST-1286,Male,0,No,No,49,Yes,Fiber optic,Two year,Yes,Mailed check,69.0,57957.63,20.0,95.83,4713.19,No,
CUST-1248,Male,1,Yes,No,36,No,DSL,Month-to-month,Yes,Electronic check,40.0,88243.59,22.0,74.96,,Yes,
CUST-1939,Female,0,Yes,Yes,16,Yes,No,Month-to-month,No,Mailed check,21.0,66055.46,20.0,93.21,1501.76,No,
CUST-1579,Female,1,Yes,No,45,Yes,Fiber optic,Month-to-month,No,Credit card,23.0,77846.19,17.0,29.32,1337.77,No,
CUST-1836,Male,0,Yes,No,55,Yes,No,Month-to-month,No,Bank transfer,23.0,67715.3,28.0,77.84,4238.69,No,
CUST-1936,Female,0,No,No,16,Yes,Fiber optic,Two year,Yes,Electronic check,61.0,74686.43,15.0,50.45,781.24,No,
CUST-1001,Female,0,No,Yes,71,Yes,No,Month-to-month,Yes,Bank transfer,,40757.3,13.0,31.33,2221.73,No,
CUST-1736,Female,1,Yes,No,57,Yes,No,Two year,No,Credit card,71.0,45915.5,13.0,95.6,5430.76,No,
CUST-1207,Female,0,Yes,No,66,Yes,Fiber optic,Month-to-month ,Yes,Electronic check,44.0,71904.1,31.0,24.41,1618.43,No,
CUST-1629,Male,0,No,No,48,Yes,Fiber optic,One year,Yes,Bank transfer,38.0,23966.27,19.0,40.18,,No,
CUST-1932,Male,0,Yes,Yes,37,Yes,DSL,Month-to-month,No,Credit card,54.0,32466.83,20.0,75.84,2883.87,No,
CUST-1850,Male,1,No,No,4,Yes,Fiber optic,Two year,Yes,Mailed check,23.0,84424.0,22.0,106.81,412.92,No,
CUST-1897,Female,0,Yes,Yes,36,Yes,DSL,Month-to-month,No,Credit card,45.0,38858.07,14.0,66.07,2446.42,No,
CUST-1264,MALE,0,No,No,35,Yes,No,One year,Yes,Mailed check,53.0,96926.56,23.0,78.76,2739.38,Yes,
CUST-1274,Male,0,No,No,23,Yes,Fiber optic,Month-to-month,No,Electronic check,27.0,38510.39,25.0,21.47,498.3,No,
CUST-1070,FEMALE,0,Yes,No,40,Yes,Fiber optic,Two year,No,Bank transfer,40.0,73703.98,19.0,63.83,2473.3,No,
CUST-1640,Female,0,No,Yes,10,Yes,Fiber optic,Two year ,No,Bank transfer,52.0,21182.97,4.0,64.75,636.51,No,
CUST-1444,Female,0,No,No,62,Yes,Fiber optic,Month-to-month,Yes,Electronic check,33.0,56559.21,19.0,63.8,3857.05,No,
CUST-1846,Female,0,No,No,63,Yes,No,Month-to-month,No,Electronic check,42.0,46674.14,16.0,65.1,4108.06,No,
CUST-1098,Female,0,No,No,47,Yes,No,Two year,No,Bank transfer,49 yrs,45480.9,19.0,56.85,2654.89,No,
